state,region,course
"
Arizona
","
Arizona
",Grand Canyon University Golf Course
"
Arizona
","
Arizona
",Lookout Mountain Golf Club
"
Arizona
","
Arizona
",Moon Walk at Moon Valley Country Club
"
Arizona
","
Arizona
",Palmer Course at Wildfire Golf Club at Desert Ridge
"
Arizona
","
Arizona
",Palo Verde Golf Course
"
Arizona
","
Arizona
",Papago Golf Course
"
Arizona
","
Arizona
",Paradise Peak West
"
Arizona
","
Arizona
",Paradise Valley Golf Course
"
Arizona
","
Arizona
",Phoenix Country Club
"
Arizona
","
Arizona
",Raven Golf Club - Phoenix
"
Arizona
","
Arizona
",The Arizona Country Club
"
Arizona
","
Arizona
",The First Tee of Phoenix
"
Arizona
","
Arizona
",The Legacy Golf Club
"
Arizona
","
Arizona
",Pinetop Country Club
"
Arizona
","
Arizona
",Pinetop Lakes Golf & Country Club
"
Arizona
","
Arizona
",White Mountain Country Club
"
Arizona
","
Arizona
",Capital Canyon Club
"
Arizona
","
Arizona
",North at Antelope Hills Golf Course
"
Arizona
","
Arizona
",South at Antelope Hills Golf Course
"
Arizona
","
Arizona
",StoneRidge Golf Course
"
Arizona
","
Arizona
",Talking Rock Golf Club
"
Arizona
","
Arizona
",The Club at Prescott Lakes
"
Arizona
","
Arizona
",Apache Sun Golf Club
"
Arizona
","
Arizona
",Las Colinas Golf Club
"
Arizona
","
Arizona
",The Golf Club at Johnson Ranch
"
Arizona
","
Arizona
",Queen Valley Golf Course
"
Arizona
","
Arizona
",Peaks at Tonto Verde Golf Club
"
Arizona
","
Arizona
",Quail Run at Rio Verde Country Club
"
Arizona
","
Arizona
",Ranch at Tonto Verde Golf Club
"
Arizona
","
Arizona
",Verde River Golf & Social Club
"
Arizona
","
Arizona
",White Wing at Rio Verde Country Club
"
Arizona
","
Arizona
",Mt. Graham Golf Course
"
Arizona
","
Arizona
",San Manuel Golf Club
"
Arizona
","
Arizona
",Encanterra Country Club
"
Arizona
","
Arizona
",The Links Golf Club At Queen Creek
"
Arizona
","
Arizona
",Acacia/Mesquite at Kierland Golf Club
"
Arizona
","
Arizona
",Ancala Country Club
"
Arizona
","
Arizona
",Apache Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Arroyo/Lakes at Gainey Ranch Golf Club
"
Arizona
","
Arizona
",Camelback Golf Club - Ambiente Course
"
Arizona
","
Arizona
",Camelback Golf Club - Padre Course
"
Arizona
","
Arizona
",Chiricahua Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Cholla Course at We-Ko-Pa Golf Club
"
Arizona
","
Arizona
",Cochise Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Continental Golf Course
"
Arizona
","
Arizona
",Coronado Golf Course
"
Arizona
","
Arizona
",Desert Highlands Golf Club
"
Arizona
","
Arizona
",Dunes/Arroyo at Gainey Ranch Golf Club
"
Arizona
","
Arizona
",Geronimo Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Ironwood/Acacia at Kierland Golf Club
"
Arizona
","
Arizona
",Lakes/Dunes at Gainey Ranch Golf Club
"
Arizona
","
Arizona
",Legend Trail Golf Club
"
Arizona
","
Arizona
",McDowell Mountain Golf Club
"
Arizona
","
Arizona
",Mesquite/Ironwood at Kierland Golf Club
"
Arizona
","
Arizona
",Mirabel Golf Club
"
Arizona
","
Arizona
",Monument at Troon North Golf Club
"
Arizona
","
Arizona
",Monument Express at Troon North Golf Club
"
Arizona
","
Arizona
",Mountain Shadows Golf Course
"
Arizona
","
Arizona
",No. 7 at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Orange Tree Golf & Conference Resort
"
Arizona
","
Arizona
",Outlaw Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Palm at McCormick Ranch Golf Club
"
Arizona
","
Arizona
",Pine at McCormick Ranch Golf Club
"
Arizona
","
Arizona
",Pinnacle at Troon North Golf Club
"
Arizona
","
Arizona
",Pinnacle Peak Country Club
"
Arizona
","
Arizona
",Raptor at Grayhawk Golf Club
"
Arizona
","
Arizona
",Renegade Course at Desert Mountain Golf Club
"
Arizona
","
Arizona
",Saguaro Course at We-Ko-Pa Golf Club
"
Arizona
","
Arizona
",Scottsdale National Golf Club
"
Arizona
","
Arizona
",Scottsdale National Golf Club - The Bad Little Nine
"
Arizona
","
Arizona
",Scottsdale National Golf Club - The Other Course
"
Arizona
","
Arizona
",Scottsdale Shadows Golf Club
"
Arizona
","
Arizona
",Scottsdale Silverado Golf Club
"
Arizona
","
Arizona
",Scottsdale Silverado Golf Club - Silver Pony Course
"
Arizona
","
Arizona
",Starfire Golf Club - The King Course
"
Arizona
","
Arizona
",Starfire Golf Club - The Mulligan 9
"
Arizona
","
Arizona
",Talking Stick Golf Club - O'odham Course
"
Arizona
","
Arizona
",Talking Stick Golf Club - Piipaash Course
"
Arizona
","
Arizona
",Talon at Grayhawk Golf Club
"
Arizona
","
Arizona
",Terravita Golf Club
"
Arizona
","
Arizona
",The Country Club at DC Ranch
"
Arizona
","
Arizona
",The Estancia Club
"
Arizona
","
Arizona
",The Phoenician Golf Club
"
Arizona
","
Arizona
",The Silverleaf Golf Club
"
Arizona
","
Arizona
",TPC Scottsdale - The Champions Course
"
Arizona
","
Arizona
",TPC Scottsdale - The Stadium Course
"
Arizona
","
Arizona
",Troon Country Club
"
Arizona
","
Arizona
",Whisper Rock Golf Club - Lower Course
"
Arizona
","
Arizona
",Whisper Rock Golf Club - Upper Course
"
Arizona
","
Arizona
",Canyon Mesa Country Club
"
Arizona
","
Arizona
",Oakcreek Country Club
"
Arizona
","
Arizona
",Poco Diablo Resort
"
Arizona
","
Arizona
",Sedona Golf Resort
"
Arizona
","
Arizona
",The Club at Seven Canyons
"
Arizona
","
Arizona
",Bison Golf Club
"
Arizona
","
Arizona
",Juniper Ridge R.V. Resort
"
Arizona
","
Arizona
",Silver Creek Golf Club
"
Arizona
","
Arizona
",Torreon Golf Club - Cabin Course
"
Arizona
","
Arizona
",Torreon Golf Club - Tower Course
"
Arizona
","
Arizona
",Pueblo del Sol Golf & Country Club
"
Arizona
","
Arizona
",Snowflake Municipal Golf Course - 18-Hole Course
"
Arizona
","
Arizona
",Snowflake Municipal Golf Course - 9-Hole Course
"
Arizona
","
Arizona
",Cocopah Rio Colorado Golf Course
"
Arizona
","
Arizona
",North Golf Course at Sun City
"
Arizona
","
Arizona
",Palmbrook Country Club
"
Arizona
","
Arizona
",Quail Run Executive Golf Course
"
Arizona
","
Arizona
",Riverview Golf Course
"
Arizona
","
Arizona
",Sun City Country Club
"
Arizona
","
Arizona
",Sun City Lakes Golf Club -­ East Course
"
Arizona
","
Arizona
",Sun City Lakes Golf Club -­ West Course
"
Arizona
","
Arizona
",Sun City South Golf Course
"
Arizona
","
Arizona
",Union Hills Golf & Country Club
"
Arizona
","
Arizona
",Willowbrook Executive Golf Course at Willowcreek Golf Course
"
Arizona
","
Arizona
",Willowcreek Golf Course
"
Arizona
","
Arizona
",Briarwood Country Club at Sun City West
"
Arizona
","
Arizona
",Corte Bella Golf Club
"
Arizona
","
Arizona
",Deer Valley Golf Course at Sun City West
"
Arizona
","
Arizona
",Desert Trails Golf Course at Sun City West
"
Arizona
","
Arizona
",Echo Mesa Golf Course at Sun City West
"
Arizona
","
Arizona
",Grandview Golf Course at Sun City West
"
Arizona
","
Arizona
",Hillcrest Golf Club at Sun City West
"
Arizona
","
Arizona
",Pebblebrook Golf Course
"
Arizona
","
Arizona
",Stardust Golf Course at Sun City West
"
Arizona
","
Arizona
",Trail Ridge Golf Course at Sun City West
"
Arizona
","
Arizona
",Cottonwood Country Club
"
Arizona
","
Arizona
",Lakes Golf Course at Oakwood Country Club
"
Arizona
","
Arizona
",Palms Golf Course at Oakwood Country Club
"
Arizona
","
Arizona
",Palo Verde Golf Course
"
Arizona
","
Arizona
",Sonoran Golf Course at Oakwood Country Club
"
Arizona
","
Arizona
",Sun Lakes Country Club
"
Arizona
","
Arizona
",Arizona Traditions Golf Club
"
Arizona
","
Arizona
",Cimarron Golf Club
"
Arizona
","
Arizona
",Coyote Lakes Golf Club
"
Arizona
","
Arizona
",Desert Springs Golf Club
"
Arizona
","
Arizona
",Great Eagle Golf Club
"
Arizona
","
Arizona
",North Golf Course at Granite Falls Golf Club
"
Arizona
","
Arizona
",South Golf Course at Granite Falls Golf Club
"
Arizona
","
Arizona
",Sun Village Golf Course
"
Arizona
","
Arizona
",Ken McDonald Golf Course
"
Arizona
","
Arizona
",Rolling Hills Golf Course
"
Arizona
","
Arizona
",Shalimar Golf Club
"
Arizona
","
Arizona
",Tubac Golf Resort - Anza/Rancho
"
Arizona
","
Arizona
",Tubac Golf Resort - Otero/Anza
"
Arizona
","
Arizona
",Tubac Golf Resort - Rancho/Otero
"
Arizona
","
Arizona
",Arizona National Golf Club
"
Arizona
","
Arizona
",Canyon/Hill at La Paloma Country Club
"
Arizona
","
Arizona
",Catalina Course at Omni Tucson National Golf Resort & Spa
"
Arizona
","
Arizona
",Catalina/Saddlebrooke at SaddleBrooke Country Club
"
Arizona
","
Arizona
",Crooked Tree Golf Course
"
Arizona
","
Arizona
",Davis-Monthan AFB General William Blanchard Course
"
Arizona
","
Arizona
",del Lago Golf Club
"
Arizona
","
Arizona
",Dell Urich at Randolph Golf Course
"
Arizona
","
Arizona
",Dorado Country Club
"
Arizona
","
Arizona
",El Conquistador Golf & Tennis - Canada Course
"
Arizona
","
Arizona
",El Conquistador Golf & Tennis - Conquistador Course
"
Arizona
","
Arizona
",El Conquistador Golf & Tennis - Pusch X9 Course
"
Arizona
","
Arizona
",El Rio Golf Course
"
Arizona
","
Arizona
",Forty-Niner Country Club
"
Arizona
","
Arizona
",Fred Enke Golf Course
"
Arizona
","
Arizona
",Hill/Ridge at La Paloma Country Club
"
Arizona
","
Arizona
",MountainView Country Club
"
Arizona
","
Arizona
",North at Randolph Golf Course
"
Arizona
","
Arizona
",Oro Valley Country Club
"
Arizona
","
Arizona
",Preserve Golf Course
"
Arizona
","
Arizona
",Quail Canyon Golf Course
"
Arizona
","
Arizona
",Quarry Pines Golf Club
"
Arizona
","
Arizona
",Ridge/Canyon at La Paloma Country Club
"
Arizona
","
Arizona
",Rolling Hills Golf Course
"
Arizona
","
Arizona
",Saddlebrooke/Tucson at SaddleBrooke Country Club
"
Arizona
","
Arizona
",Sewailo Golf Club
"
Arizona
","
Arizona
",Silverbell Municipal Golf Course
"
Arizona
","
Arizona
",Skyline Country Club
"
Arizona
","
Arizona
",Sonoran Course at Omni Tucson National Golf Resort & Spa
"
Arizona
","
Arizona
",Starr Pass Golf Club - Coyote/Roadrunner
"
Arizona
","
Arizona
",Starr Pass Golf Club - Rattler/Coyote
"
Arizona
","
Arizona
",Starr Pass Golf Club - Roadrunner/Rattler
"
Arizona
","
Arizona
",Stone Canyon Club
"
Arizona
","
Arizona
",Tucson Country Club
"
Arizona
","
Arizona
",Tucson Estates Country Club & Golf Course
"
Arizona
","
Arizona
",Tucson/Catalina at SaddleBrooke Country Club
"
Arizona
","
Arizona
",Ventana Canyon - Canyon Course
"
Arizona
","
Arizona
",Ventana Canyon - Mountain Course
"
Arizona
","
Arizona
",Voyager RV Resort and Golf Course
"
Arizona
","
Arizona
",Falcon Dunes Golf Course
"
Arizona
","
Arizona
",Butterfield Golf Course
"
Arizona
","
Arizona
",The Links At Coyote Wash
"
Arizona
","
Arizona
",Los Caballeros Golf Club
"
Arizona
","
Arizona
",Wickenburg Country Club
"
Arizona
","
Arizona
",Wickenburg Ranch Golf & Social Club
"
Arizona
","
Arizona
",Wickenburg Ranch Golf & Social Club - Li'l Wick
"
Arizona
","
Arizona
",Twin Lakes Municipal Golf Course
"
Arizona
","
Arizona
",Elephant Rocks at Williams
"
Arizona
","
Arizona
",Cocopah Bend RV & Golf Resort
"
Arizona
","
Arizona
",Desert Hills Golf Course
"
Arizona
","
Arizona
",Desert Hills Par-3 Golf Course
"
Arizona
","
Arizona
",Foothills Executive Golf Course
"
Arizona
","
Arizona
",Foothills Par 3 Golf Course
"
Arizona
","
Arizona
",Fortuna Delrey Golf Course
"
Arizona
","
Arizona
",Ironwood Golf Course
"
Arizona
","
Arizona
",Las Barrancas Golf Course
"
Arizona
","
Arizona
",Mesa Del Sol Golf Course
"
Arizona
","
Arizona
",Yuma Golf & Country Club
"
Arkansas
","
Arkansas
",Eagle Crest
"
Arkansas
","
Arkansas
",River Valley Golf Course
"
Arkansas
","
Arkansas
",Millwood Landing Golf & RV Resort
"
Arkansas
","
Arkansas
",Southern Fairways Golf Course
"
Arkansas
","
Arkansas
",Cypress Creek Country Club
"
Arkansas
","
Arkansas
",Bald Knob Country Club
"
Arkansas
","
Arkansas
",Batesville Country Club
"
Arkansas
","
Arkansas
",Batesville Municipal Golf Course
"
Arkansas
","
Arkansas
",The Course At Eagle Mountain
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Berksdale Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Brittany Executive Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Country Club Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Dogwood Hills Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Highlands Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Kingswood Course
"
Arkansas
","
Arkansas
",Bella Vista Country Club - Scotsdale Course
"
Arkansas
","
Arkansas
",Longhills Golf Course
"
Arkansas
","
Arkansas
",Silver Springs Country Club
"
Arkansas
","
Arkansas
",Links at Bentonville Golf & Athletic Club
"
Arkansas
","
Arkansas
",The Links at Rainbow Curve Golf & Country Club
"
Arkansas
","
Arkansas
",Carroll County Country Club
"
Arkansas
","
Arkansas
",Caddo Creek Golf Club
"
Arkansas
","
Arkansas
",DeGray Lake Golf Course
"
Arkansas
","
Arkansas
",Blytheville Country Club
"
Arkansas
","
Arkansas
",Blytheville Municipal Golf Course
"
Arkansas
","
Arkansas
",Thunder Bayou Golf Links
"
Arkansas
","
Arkansas
",Cherokee Creek Golf Club
"
Arkansas
","
Arkansas
",Brinkley Country Club
"
Arkansas
","
Arkansas
",Hurricane Golf & Country Club
"
Arkansas
","
Arkansas
",Rivercliff Golf Course
"
Arkansas
","
Arkansas
",Cypress Creek at Greystone
"
Arkansas
","
Arkansas
",Greystone Country Club
"
Arkansas
","
Arkansas
",Rolling Hills Country Club
"
Arkansas
","
Arkansas
",Camden Country Club
"
Arkansas
","
Arkansas
",Highland Golf Course
"
Arkansas
","
Arkansas
",The Creeks Golf & RV Resort
"
Arkansas
","
Arkansas
",North at Cherokee Village
"
Arkansas
","
Arkansas
",South at Cherokee Village
"
Arkansas
","
Arkansas
",Pines Golf Club
"
Arkansas
","
Arkansas
",Clarksville Country Club
"
Arkansas
","
Arkansas
",Red River Golf Club
"
Arkansas
","
Arkansas
",Centennial Valley Golf Course
"
Arkansas
","
Arkansas
",Conway Country Club
"
Arkansas
","
Arkansas
",Nutters Chapel Golf & Country Club
"
Arkansas
","
Arkansas
",The Links at Cadron Valley Golf & Country Club
"
Arkansas
","
Arkansas
",Victory Lake Golf Course
"
Arkansas
","
Arkansas
",Prairie Country Club
"
Arkansas
","
Arkansas
",Chamberlyne Country Club
"
Arkansas
","
Arkansas
",Lions Den Golf Club
"
Arkansas
","
Arkansas
",DeQueen Country Club
"
Arkansas
","
Arkansas
",Oak Hills Country Club
"
Arkansas
","
Arkansas
",Diamond Hills Country Club
"
Arkansas
","
Arkansas
",Tannenbaum Golf Club
"
Arkansas
","
Arkansas
",El Dorado Golf & Country Club
"
Arkansas
","
Arkansas
",Lions Club Municipal Golf Course
"
Arkansas
","
Arkansas
",Mystic Creek Golf Club
"
Arkansas
","
Arkansas
",England Country Club
"
Arkansas
","
Arkansas
",Indian Hills Golf Resort
"
Arkansas
","
Arkansas
",Mountain Ranch Golf Club at Fairfield Bay
"
Arkansas
","
Arkansas
",Golf Club At Valley View
"
Arkansas
","
Arkansas
",Blessings Golf Club
"
Arkansas
","
Arkansas
",Fayetteville Country Club
"
Arkansas
","
Arkansas
",Lakeside Village Golf & Athletic Club
"
Arkansas
","
Arkansas
",Paradise Valley
"
Arkansas
","
Arkansas
",Stonebridge Meadows Golf Club
"
Arkansas
","
Arkansas
",The Links at Fayetteville Golf & Country Club
"
Arkansas
","
Arkansas
",Fordyce Country Club
"
Arkansas
","
Arkansas
",Forrest City Country Club
"
Arkansas
","
Arkansas
",Ridgecrest Country Club
"
Arkansas
","
Arkansas
",Fianna Hills Country Club
"
Arkansas
","
Arkansas
",Fort Smith Country Club
"
Arkansas
","
Arkansas
",Hardscrabble Country Club
"
Arkansas
","
Arkansas
",Magnolia/Silo at Ben Geren Regional Park Golf Course
"
Arkansas
","
Arkansas
",Magnolia/Willow at Ben Geren Regional Park Golf Course
"
Arkansas
","
Arkansas
",The First Tee of Fort Smith - The Jack Stephens Youth Golf Academy
"
Arkansas
","
Arkansas
",The Links at Fort Smith Golf & Athletic Club
"
Arkansas
","
Arkansas
",Willow/Silo at Ben Geren Regional Park Golf Course
"
Arkansas
","
Arkansas
",Glenwood Country Club
"
Arkansas
","
Arkansas
",Persimmon Ridge Golf Club
"
Arkansas
","
Arkansas
",Vache Grasse Country Club
"
Arkansas
","
Arkansas
",Red Martin Country Club
"
Arkansas
","
Arkansas
",Harrison Country Club
"
Arkansas
","
Arkansas
",The Links At Harrison Golf & Athletic Club
"
Arkansas
","
Arkansas
",Grand Prairie Country Club
"
Arkansas
","
Arkansas
",Red Apple Inn & Country Club
"
Arkansas
","
Arkansas
",Riverland Country Club
"
Arkansas
","
Arkansas
",Thunderbird Country Club
"
Arkansas
","
Arkansas
",Eighteen Hole at Holiday Island Country Club
"
Arkansas
","
Arkansas
",Island at Holiday Island Country Club
"
Arkansas
","
Arkansas
",Hope Country Club
"
Arkansas
","
Arkansas
","Hillhigh Hotel, Spa & Golf Resort -Cedar Glade Golf Course"
"
Arkansas
","
Arkansas
",Turkey Mountain Golf Club
"
Arkansas
","
Arkansas
",Diamondhead Golf Club
"
Arkansas
","
Arkansas
",Hot Springs Country Club - Arlington Course
"
Arkansas
","
Arkansas
",Hot Springs Country Club - Park Course
"
Arkansas
","
Arkansas
",Essex Park Golf Course
"
Arkansas
","
Arkansas
",Lakeside Golf Club
"
Arkansas
","
Arkansas
",Balboa Golf Course
"
Arkansas
","
Arkansas
",Coronado Golf Course
"
Arkansas
","
Arkansas
",Cortez Golf Course
"
Arkansas
","
Arkansas
",DeSoto Golf Course
"
Arkansas
","
Arkansas
",Diamante Country Club
"
Arkansas
","
Arkansas
",Granada Golf Course
"
Arkansas
","
Arkansas
",Isabella Golf Course - Nina
"
Arkansas
","
Arkansas
",Isabella Golf Course - Pinta
"
Arkansas
","
Arkansas
",Isabella Golf Course - Santa Maria
"
Arkansas
","
Arkansas
",Magellan Golf Course
"
Arkansas
","
Arkansas
",Ponce de Leon Golf Course
"
Arkansas
","
Arkansas
",Bunker Hill Golf Course
"
Arkansas
","
Arkansas
",Oakridge Golf Course
"
Arkansas
","
Arkansas
",Deer Run Golf Course
"
Arkansas
","
Arkansas
",Hickory Creek Golf Course
"
Arkansas
","
Arkansas
",Southern Oaks Country Club
"
Arkansas
","
Arkansas
",Golf North Hills
"
Arkansas
","
Arkansas
",Jonesboro Country Club
"
Arkansas
","
Arkansas
",RidgePointe Country Club
"
Arkansas
","
Arkansas
",Sage Meadows Golf Course
"
Arkansas
","
Arkansas
",The Links at Jonesboro Golf & Athletic Club
"
Arkansas
","
Arkansas
",Lake Village Country Club
"
Arkansas
","
Arkansas
",Championship at Rebsamen Park Golf Course
"
Arkansas
","
Arkansas
",Chenal Country Club - Bear Den Mountain Course
"
Arkansas
","
Arkansas
",Chenal Country Club - Founders Course
"
Arkansas
","
Arkansas
",Country Club of Little Rock
"
Arkansas
","
Arkansas
",Eagle Hill Golf & Athletic Club
"
Arkansas
","
Arkansas
",Executive at Rebsamen Park Golf Course
"
Arkansas
","
Arkansas
",Regulation at Pleasant Valley Country Club
"
Arkansas
","
Arkansas
",The First Tee of Central Arkansas - Chairman's Course
"
Arkansas
","
Arkansas
",The First Tee of Central Arkansas - Honors Course
"
Arkansas
","
Arkansas
",Third Nine at Pleasant Valley Country Club
"
Arkansas
","
Arkansas
",Lonoke Golf Course
"
Arkansas
","
Arkansas
","Links at Lowell, The"
"
Arkansas
","
Arkansas
",Lakeview Golf & Country Club
"
Arkansas
","
Arkansas
",Magnolia Country Club
"
Arkansas
","
Arkansas
",Malvern Country Club
"
Arkansas
","
Arkansas
",Big Lake Country Club
"
Arkansas
","
Arkansas
",Marianna Country Club
"
Arkansas
","
Arkansas
",Marion Lakes Golf & Athletic Club
"
Arkansas
","
Arkansas
",Three Rivers Country Club
"
Arkansas
","
Arkansas
",Maumelle Country Club
"
Arkansas
","
Arkansas
",The Country Club of Arkansas
"
Arkansas
","
Arkansas
",Delta Country Club
"
Arkansas
","
Arkansas
",Coopers Hawk Golf Course
"
Arkansas
","
Arkansas
",Ouachita Country Club
"
Arkansas
","
Arkansas
",Monticello Country Club
"
Arkansas
","
Arkansas
",Morrilton Country Club
"
Arkansas
","
Arkansas
",Big Creek Golf & Country Club
"
Arkansas
","
Arkansas
",Twin Lakes Golf Club
"
Arkansas
","
Arkansas
",Pine Hills Golf Course
"
Arkansas
","
Arkansas
",Winn Mountain Golf Course
"
Arkansas
","
Arkansas
",Nashville Country Club
"
Arkansas
","
Arkansas
",Newport Country Club
"
Arkansas
","
Arkansas
",Village Creek Golf Club
"
Arkansas
","
Arkansas
",Camp Robinson Duffers Club
"
Arkansas
","
Arkansas
",Championship at Burns Park Golf Course
